INT_ID^CITY_ID^PATH_INDEX^ROUTE_INDEX^ROUTE_IN_INDEX^ROUTE_RATE^RELATED_TRAPH_ID^ROUTE_DESCRIPTION^RELATED_PATH_ID^WORK_STATE^PATH_TYPE^A_SITE^Z_SITE^A_SITE_NAME^Z_SITE_NAME^A_TRANSNE_ID^A_TRANSNE^A_TRANSPORT_ID^A_TRANSVIRTUALPORT_ID^RELATED_A_TRANSCTP^Z_TRANSNE_ID^Z_TRANSNE^Z_TRANSPORT_ID^Z_TRANSVIRTUALPORT_ID^RELATED_Z_TRANSCTP^AVLANID^ZVLANID^MSTP_EXTS^A_MAC^A_MP^Z_MAC^Z_MP^ZH_LABEL^REMARK^STATEFLAG^TIME_STAMP^CREATOR^CREAT_TIME^MODIFY_TIME^MODIFIER
806^^1^1^0^^68783797^个旧移动大楼八楼综合机房(个旧八楼扩展1-10-ET1-29)(个旧七楼扩展1-10-ET1-29)个旧移动大楼七楼综合机房^76174412^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56800706^^^53951052^个旧七楼扩展1^56754790^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:59:07^2010-10-09 16:58:57^
807^^1^1^0^^68783799^个旧移动大楼八楼综合机房(个旧八楼扩展1-10-ET1-37)(个旧七楼扩展1-10-ET1-37)个旧移动大楼七楼综合机房^76174481^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56797104^^^53951052^个旧七楼扩展1^56753067^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:59:12^2010-10-09 16:58:57^
809^^1^1^0^^68783736^个旧移动大楼八楼综合机房(个旧八楼扩展1-10-ET1-36)(个旧七楼扩展1-10-ET1-36)个旧移动大楼七楼综合机房^76174411^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56797105^^^53951052^个旧七楼扩展1^56753071^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:59:05^2010-10-09 16:58:57^
810^^1^1^0^^68783863^个旧移动大楼八楼综合机房(个旧八楼扩展1-10-ET1-38)(个旧七楼扩展1-10-ET1-38)个旧移动大楼七楼综合机房^76174485^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56797101^^^53951052^个旧七楼扩展1^56752218^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:59:21^2010-10-09 16:59:01^
811^^1^1^0^^68783864^个旧移动大楼八楼综合机房(个旧八楼扩展1-10-ET1-39)(个旧七楼扩展1-10-ET1-39)个旧移动大楼七楼综合机房^76174486^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56797100^^^53951052^个旧七楼扩展1^56751311^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:59:23^2010-10-09 16:59:03^
812^^1^1^0^^68783673^个旧移动大楼八楼综合机房(个旧八楼扩展1-10-ET1-40)(个旧七楼扩展1-10-ET1-40)个旧移动大楼七楼综合机房^76174536^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56788023^^^53951052^个旧七楼扩展1^56750441^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:59:25^2010-10-09 16:59:06^
813^^1^1^0^^68783674^个旧移动大楼八楼综合机房(个旧八楼扩展1-10-ET1-41)(个旧七楼扩展1-10-ET1-41)个旧移动大楼七楼综合机房^76174549^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56788030^^^53951052^个旧七楼扩展1^56751366^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:59:27^2010-10-09 16:59:08^
814^^1^1^0^^68783675^个旧移动大楼八楼综合机房(个旧八楼扩展1-10-ET1-42)(个旧七楼扩展1-10-ET1-42)个旧移动大楼七楼综合机房^76174550^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56792336^^^53951052^个旧七楼扩展1^56762676^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:59:29^2010-10-09 16:59:10^
816^^1^1^0^^68783769^个旧移动大楼八楼综合机房(个旧八楼扩展1-10-ET1-44)(个旧七楼扩展1-10-ET1-44)个旧移动大楼七楼综合机房^76174552^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56788029^^^53951052^个旧七楼扩展1^56751363^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:59:34^2010-10-09 16:59:15^
818^^1^1^0^^68783771^个旧移动大楼八楼综合机房(个旧八楼扩展1-10-ET1-46)(个旧七楼扩展1-10-ET1-46)个旧移动大楼七楼综合机房^76174612^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56788016^^^53951052^个旧七楼扩展1^56787278^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:59:38^2010-10-09 16:59:19^
819^^1^1^0^^68783772^个旧移动大楼八楼综合机房(个旧八楼扩展1-10-ET1-47)(个旧七楼扩展1-10-ET1-47)个旧移动大楼七楼综合机房^76174613^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56788010^^^53951052^个旧七楼扩展1^56784608^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:59:40^2010-10-09 16:59:21^
820^^1^1^0^^68783817^个旧移动大楼八楼综合机房(个旧八楼扩展1-10-ET1-48)(个旧七楼扩展1-10-ET1-48)个旧移动大楼七楼综合机房^76174627^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56788012^^^53951052^个旧七楼扩展1^56784604^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:59:43^2010-10-09 16:59:23^
821^^1^1^0^^68783818^个旧移动大楼八楼综合机房(个旧八楼扩展1-10-ET1-49)(个旧七楼扩展1-10-ET1-49)个旧移动大楼七楼综合机房^76174628^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56788020^^^53951052^个旧七楼扩展1^56755524^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:59:45^2010-10-09 16:59:25^
822^^1^1^0^^68783819^个旧移动大楼八楼综合机房(个旧八楼扩展1-10-ET1-50)(个旧七楼扩展1-10-ET1-50)个旧移动大楼七楼综合机房^76174629^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56760557^^^53951052^个旧七楼扩展1^56763392^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:59:47^2010-10-09 16:59:28^
823^^1^1^0^^68783820^个旧移动大楼八楼综合机房(个旧八楼扩展1-10-ET1-51)(个旧七楼扩展1-10-ET1-51)个旧移动大楼七楼综合机房^76174630^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56760559^^^53951052^个旧七楼扩展1^56763394^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:59:49^2010-10-09 16:59:30^
824^^1^1^0^^68783629^个旧移动大楼八楼综合机房(个旧八楼扩展1-10-ET1-52)(个旧七楼扩展1-10-ET1-52)个旧移动大楼七楼综合机房^76174398^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56785279^^^53951052^个旧七楼扩展1^56750384^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:59:51^2010-10-09 16:59:32^
825^^1^1^0^^68783630^个旧移动大楼八楼综合机房(个旧八楼扩展1-10-ET1-53)(个旧七楼扩展1-10-ET1-53)个旧移动大楼七楼综合机房^76174399^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56785281^^^53951052^个旧七楼扩展1^56751301^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:59:54^2010-10-09 16:59:34^
826^^1^1^0^^68783631^个旧移动大楼八楼综合机房(个旧八楼扩展1-10-ET1-54)(个旧七楼扩展1-10-ET1-54)个旧移动大楼七楼综合机房^76174415^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56785283^^^53951052^个旧七楼扩展1^56751303^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:59:56^2010-10-09 16:59:37^
827^^1^1^0^^68783632^个旧移动大楼八楼综合机房(个旧八楼扩展1-10-ET1-55)(个旧七楼扩展1-10-ET1-55)个旧移动大楼七楼综合机房^76174416^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56785285^^^53951052^个旧七楼扩展1^56751305^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 16:59:58^2010-10-09 16:59:38^
828^^1^1^0^^68783693^个旧移动大楼八楼综合机房(个旧八楼扩展1-10-ET1-56)(个旧七楼扩展1-10-ET1-56)个旧移动大楼七楼综合机房^76174417^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56785275^^^53951052^个旧七楼扩展1^56793621^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:00:01^2010-10-09 16:59:41^
829^^1^1^0^^68783694^个旧移动大楼八楼综合机房(个旧八楼扩展1-10-ET1-57)(个旧七楼扩展1-10-ET1-57)个旧移动大楼七楼综合机房^76174418^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56785277^^^53951052^个旧七楼扩展1^56792961^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:00:03^2010-10-09 16:59:44^
830^^1^1^0^^68783695^个旧移动大楼八楼综合机房(个旧八楼扩展1-10-ET1-58)(个旧七楼扩展1-10-ET1-58)个旧移动大楼七楼综合机房^76174470^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56759759^^^53951052^个旧七楼扩展1^56790156^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:00:06^2010-10-09 16:59:46^
831^^1^1^0^^68783696^个旧移动大楼八楼综合机房(个旧八楼扩展1-10-ET1-59)(个旧七楼扩展1-10-ET1-59)个旧移动大楼七楼综合机房^76174471^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56759761^^^53951052^个旧七楼扩展1^56790152^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:01:17^2010-10-09 17:01:14^
832^^1^1^0^^68783757^个旧移动大楼八楼综合机房(个旧八楼扩展1-10-ET1-60)(个旧七楼扩展1-10-ET1-60)个旧移动大楼七楼综合机房^76174472^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56807919^^^53951052^个旧七楼扩展1^56754666^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:01:19^2010-10-09 17:01:15^
833^^1^1^0^^68783747^个旧移动大楼八楼综合机房(个旧八楼扩展1-11-ET1-02)(个旧七楼扩展1-11-ET1-02)个旧移动大楼七楼综合机房^76174494^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56753648^^^53951052^个旧七楼扩展1^56788644^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:02:12^2010-10-09 17:01:15^
834^^1^1^0^^68783811^个旧移动大楼八楼综合机房(个旧八楼扩展1-10-ET1-63)(个旧七楼扩展1-10-ET1-63)个旧移动大楼七楼综合机房^76174562^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56793154^^^53951052^个旧七楼扩展1^56787269^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:02:21^2010-10-09 17:01:15^
836^^1^1^0^^68783758^个旧移动大楼八楼综合机房(个旧八楼扩展1-10-ET1-62)(个旧七楼扩展1-10-ET1-62)个旧移动大楼七楼综合机房^76174487^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56788044^^^53951052^个旧七楼扩展1^56787274^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:01:21^2010-10-09 17:01:15^
837^^1^1^0^^68783821^个旧移动大楼八楼综合机房(个旧八楼扩展1-11-ET1-01)(个旧七楼扩展1-11-ET1-01)个旧移动大楼七楼综合机房^76174540^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56753646^^^53951052^个旧七楼扩展1^56788639^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:01:28^2010-10-09 17:01:15^
838^^1^1^0^^68783816^个旧移动大楼八楼综合机房(个旧八楼扩展1-11-ET1-48)(个旧七楼扩展1-11-ET1-48)个旧移动大楼七楼综合机房^76174752^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56794342^^^53951052^个旧七楼扩展1^56756482^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:04:18^2010-10-09 17:03:59^
839^^1^1^0^^68783625^个旧移动大楼八楼综合机房(个旧八楼扩展1-11-ET1-49)(个旧七楼扩展1-11-ET1-49)个旧移动大楼七楼综合机房^76174753^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56756066^^^53951052^个旧七楼扩展1^56756483^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:04:20^2010-10-09 17:04:01^
840^^1^1^0^^68783626^个旧移动大楼八楼综合机房(个旧八楼扩展1-11-ET1-52)(个旧七楼扩展1-11-ET1-52)个旧移动大楼七楼综合机房^76174809^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56794340^^^53951052^个旧七楼扩展1^56751433^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:04:26^2010-10-09 17:04:08^
841^^1^1^0^^68783627^个旧移动大楼八楼综合机房(个旧八楼扩展1-11-ET1-57)(个旧七楼扩展1-11-ET1-57)个旧移动大楼七楼综合机房^76174624^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56793733^^^53951052^个旧七楼扩展1^56751484^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:04:36^2010-10-09 17:04:19^
842^^1^1^0^^68783628^个旧移动大楼八楼综合机房(个旧八楼扩展1-11-ET1-58)(个旧七楼扩展1-11-ET1-58)个旧移动大楼七楼综合机房^76174433^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56793734^^^53951052^个旧七楼扩展1^56751485^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:05:48^2010-10-09 17:05:46^
843^^1^1^0^^68783707^个旧移动大楼八楼综合机房(个旧八楼扩展1-11-ET1-63)(个旧七楼扩展1-11-ET1-63)个旧移动大楼七楼综合机房^76174502^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56793731^^^53951052^个旧七楼扩展1^56753194^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:05:55^2010-10-09 17:05:47^
844^^1^1^0^^68783833^个旧移动大楼八楼综合机房(个旧八楼扩展1-12-ET1-03)(个旧七楼扩展1-12-ET1-03)个旧移动大楼七楼综合机房^76174504^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56751895^^^53951052^个旧七楼扩展1^56763398^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:05:59^2010-10-09 17:05:47^
845^^1^1^0^^68783705^个旧移动大楼八楼综合机房(个旧八楼扩展1-11-ET1-59)(个旧七楼扩展1-11-ET1-59)个旧移动大楼七楼综合机房^76174434^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56793732^^^53951052^个旧七楼扩展1^56751486^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:05:50^2010-10-09 17:05:46^
846^^1^1^0^^68783706^个旧移动大楼八楼综合机房(个旧八楼扩展1-11-ET1-60)(个旧七楼扩展1-11-ET1-60)个旧移动大楼七楼综合机房^76174435^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56793728^^^53951052^个旧七楼扩展1^56753193^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:05:52^2010-10-09 17:05:46^
847^^1^1^0^^68783834^个旧移动大楼八楼综合机房(个旧八楼扩展1-11-ET1-62)(个旧七楼扩展1-11-ET1-62)个旧移动大楼七楼综合机房^76174505^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56793730^^^53951052^个旧七楼扩展1^56753195^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:06:01^2010-10-09 17:05:47^
848^^1^1^0^^68783708^个旧移动大楼八楼综合机房(个旧八楼扩展1-12-ET1-04)(个旧七楼扩展1-12-ET1-04)个旧移动大楼七楼综合机房^76174503^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56751893^^^53951052^个旧七楼扩展1^56763397^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:05:57^2010-10-09 17:05:47^
849^^1^1^0^^68783836^个旧移动大楼八楼综合机房(个旧八楼扩展1-12-ET1-02)(个旧七楼扩展1-12-ET1-02)个旧移动大楼七楼综合机房^76174507^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56752767^^^53951052^个旧七楼扩展1^56763395^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:06:07^2010-10-09 17:05:47^
852^^1^1^0^^68783646^个旧移动大楼八楼综合机房(个旧八楼扩展1-12-ET1-05)(个旧七楼扩展1-12-ET1-05)个旧移动大楼七楼综合机房^76174572^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56752772^^^53951052^个旧七楼扩展1^56750433^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:06:11^2010-10-09 17:05:50^
853^^1^1^0^^68783647^个旧移动大楼八楼综合机房(个旧八楼扩展1-12-ET1-06)(个旧七楼扩展1-12-ET1-06)个旧移动大楼七楼综合机房^76174573^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56752771^^^53951052^个旧七楼扩展1^56750432^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:06:13^2010-10-09 17:05:53^
854^^1^1^0^^68783648^个旧移动大楼八楼综合机房(个旧八楼扩展1-12-ET1-07)(个旧七楼扩展1-12-ET1-07)个旧移动大楼七楼综合机房^76174574^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56752770^^^53951052^个旧七楼扩展1^56750435^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:06:16^2010-10-09 17:05:55^
855^^1^1^0^^68783709^个旧移动大楼八楼综合机房(个旧八楼扩展1-12-ET1-08)(个旧七楼扩展1-12-ET1-08)个旧移动大楼七楼综合机房^76174575^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56752769^^^53951052^个旧七楼扩展1^56750434^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:06:19^2010-10-09 17:05:57^
856^^1^1^0^^68783710^个旧移动大楼八楼综合机房(个旧八楼扩展1-12-ET1-09)(个旧七楼扩展1-12-ET1-09)个旧移动大楼七楼综合机房^76174576^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56759758^^^53951052^个旧七楼扩展1^56750385^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:06:22^2010-10-09 17:05:59^
857^^1^1^0^^68783711^个旧移动大楼八楼综合机房(个旧八楼扩展1-12-ET1-10)(个旧七楼扩展1-12-ET1-10)个旧移动大楼七楼综合机房^76174631^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56794363^^^53951052^个旧七楼扩展1^56753903^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:06:24^2010-10-09 17:06:02^
858^^1^1^0^^68783712^个旧移动大楼八楼综合机房(个旧八楼扩展1-12-ET1-11)(个旧七楼扩展1-12-ET1-11)个旧移动大楼七楼综合机房^76174632^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56785271^^^53951052^个旧七楼扩展1^56753013^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:06:26^2010-10-09 17:06:04^
859^^1^1^0^^68783633^个旧移动大楼八楼综合机房(个旧八楼扩展1-12-ET1-12)(个旧七楼扩展1-12-ET1-12)个旧移动大楼七楼综合机房^76174649^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56794359^^^53951052^个旧七楼扩展1^56753908^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:06:29^2010-10-09 17:06:07^
860^^1^1^0^^68783634^个旧移动大楼八楼综合机房(个旧八楼扩展1-12-ET1-13)(个旧七楼扩展1-12-ET1-13)个旧移动大楼七楼综合机房^76174650^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56794361^^^53951052^个旧七楼扩展1^56753906^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:06:31^2010-10-09 17:06:09^
861^^1^1^0^^68783635^个旧移动大楼八楼综合机房(个旧八楼扩展1-12-ET1-14)(个旧七楼扩展1-12-ET1-14)个旧移动大楼七楼综合机房^76174651^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56759755^^^53951052^个旧七楼扩展1^56754720^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:06:34^2010-10-09 17:06:11^
862^^1^1^0^^68783636^个旧移动大楼八楼综合机房(个旧八楼扩展1-12-ET1-15)(个旧七楼扩展1-12-ET1-15)个旧移动大楼七楼综合机房^76174652^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56759757^^^53951052^个旧七楼扩展1^56754719^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:06:37^2010-10-09 17:06:14^
863^^1^1^0^^68783773^个旧移动大楼八楼综合机房(个旧八楼扩展1-12-ET1-16)(个旧七楼扩展1-12-ET1-16)个旧移动大楼七楼综合机房^76174419^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56759751^^^53951052^个旧七楼扩展1^56754724^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:06:39^2010-10-09 17:06:18^
864^^1^1^0^^68783774^个旧移动大楼八楼综合机房(个旧八楼扩展1-12-ET1-17)(个旧七楼扩展1-12-ET1-17)个旧移动大楼七楼综合机房^76174420^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56759753^^^53951052^个旧七楼扩展1^56754721^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:06:42^2010-10-09 17:06:20^
865^^1^1^0^^68783775^个旧移动大楼八楼综合机房(个旧八楼扩展1-12-ET1-18)(个旧七楼扩展1-12-ET1-18)个旧移动大楼七楼综合机房^76174436^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56793150^^^53951052^个旧七楼扩展1^56751312^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:06:46^2010-10-09 17:06:22^
866^^1^1^0^^68783776^个旧移动大楼八楼综合机房(个旧八楼扩展1-12-ET1-19)(个旧七楼扩展1-12-ET1-19)个旧移动大楼七楼综合机房^76174437^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56793148^^^53951052^个旧七楼扩展1^56751307^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:06:48^2010-10-09 17:06:25^
868^^1^1^0^^68783838^个旧移动大楼八楼综合机房(个旧八楼扩展1-12-ET1-21)(个旧七楼扩展1-12-ET1-21)个旧移动大楼七楼综合机房^76174439^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56793145^^^53951052^个旧七楼扩展1^56793629^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:06:52^2010-10-09 17:06:30^
869^^1^1^0^^68783839^个旧移动大楼八楼综合机房(个旧八楼扩展1-12-ET1-22)(个旧七楼扩展1-12-ET1-22)个旧移动大楼七楼综合机房^76174490^1^1^1844^1844^个旧市移动大楼^个旧市移动大楼^53951183^个旧八楼扩展1^56793146^^^53951052^个旧七楼扩展1^56793627^^^^^^^^^^^^0^2014-06-18 00:37:56^^2010-10-09 17:06:55^2010-10-09 17:06:32^
